,Año,Cantidad Transportada (MTn),Cultivo,Destino,Origen,Step From,Step To
2882,2019,0.36640689000000004,Maiz,Zona 8,Santa Fe,0,1
2883,2020,0.04288937,Maiz,Zona 8,Santa Fe,0,1
2884,2015,0.015448660000000001,Maiz,Zona 9,Santa Fe,0,1
2885,2016,0.00628088,Maiz,Zona 9,Santa Fe,0,1
2886,2017,0.04705645,Maiz,Zona 9,Santa Fe,0,1
2887,2018,0.029136729999999996,Maiz,Zona 9,Santa Fe,0,1
2888,2019,0.04767354,Maiz,Zona 9,Santa Fe,0,1
2889,2015,0.00437424,Soja,B.Blanca,Santa Fe,0,1
2890,2016,0.00579267,Soja,B.Blanca,Santa Fe,0,1
2891,2017,0.011055530000000001,Soja,B.Blanca,Santa Fe,0,1
2892,2018,0.00806256,Soja,B.Blanca,Santa Fe,0,1
2893,2019,0.018838,Soja,B.Blanca,Santa Fe,0,1
2894,2020,0.008572,Soja,B.Blanca,Santa Fe,0,1
2895,2015,0.00128452,Soja,Bs As,Santa Fe,0,1
2896,2016,0.00082923,Soja,Bs As,Santa Fe,0,1
2897,2017,0.001815,Soja,Bs As,Santa Fe,0,1
2898,2018,0.00102,Soja,Bs As,Santa Fe,0,1
2899,2019,0.00037166,Soja,Bs As,Santa Fe,0,1
2900,2020,0.008,Soja,Bs As,Santa Fe,0,1
2901,2015,0.0008209,Soja,Cordoba,Santa Fe,0,1
2902,2016,0.00030909000000000004,Soja,Cordoba,Santa Fe,0,1
2903,2017,0.00053372,Soja,Cordoba,Santa Fe,0,1
2904,2018,0.00102,Soja,Cordoba,Santa Fe,0,1
2905,2019,0.00202031,Soja,Cordoba,Santa Fe,0,1
2906,2015,0.00232454,Soja,Quequen,Santa Fe,0,1
2907,2016,0.050395,Soja,Quequen,Santa Fe,0,1
2908,2017,0.00860638,Soja,Quequen,Santa Fe,0,1
2909,2018,0.01085303,Soja,Quequen,Santa Fe,0,1
2910,2019,0.021394669999999998,Soja,Quequen,Santa Fe,0,1
2911,2020,0.01921,Soja,Quequen,Santa Fe,0,1
2912,2015,12.69633256,Soja,Rosario N,Santa Fe,0,1
2913,2016,11.6334625,Soja,Rosario N,Santa Fe,0,1
2914,2017,10.790894600000003,Soja,Rosario N,Santa Fe,0,1
2915,2018,9.165397879999997,Soja,Rosario N,Santa Fe,0,1
2916,2019,13.568090900000001,Soja,Rosario N,Santa Fe,0,1
2917,2020,3.99213519,Soja,Rosario N,Santa Fe,0,1
2918,2021,0.001748,Soja,Rosario N,Santa Fe,0,1
2919,2022,0.001,Soja,Rosario N,Santa Fe,0,1
2920,2015,2.5877716699999995,Soja,Rosario S,Santa Fe,0,1
2921,2016,2.2311313299999997,Soja,Rosario S,Santa Fe,0,1
2922,2017,2.511681439999999,Soja,Rosario S,Santa Fe,0,1
2923,2018,2.1887067500000006,Soja,Rosario S,Santa Fe,0,1
2924,2019,2.5227464700000004,Soja,Rosario S,Santa Fe,0,1
2925,2020,0.86670651,Soja,Rosario S,Santa Fe,0,1
2926,2015,9.312e-05,Soja,Zona 1,Santa Fe,0,1
2927,2017,0.009,Soja,Zona 1,Santa Fe,0,1
2928,2015,0.00053818,Soja,Zona 10,Santa Fe,0,1
2929,2016,0.0005621599999999999,Soja,Zona 10,Santa Fe,0,1
2930,2018,6e-05,Soja,Zona 10,Santa Fe,0,1
2931,2019,0.00017186000000000002,Soja,Zona 10,Santa Fe,0,1
2932,2020,0.01,Soja,Zona 10,Santa Fe,0,1
2933,2015,0.05595691000000001,Soja,Zona 11,Santa Fe,0,1
2934,2016,0.034536439999999995,Soja,Zona 11,Santa Fe,0,1
2935,2017,0.027144810000000002,Soja,Zona 11,Santa Fe,0,1
2936,2018,0.00419322,Soja,Zona 11,Santa Fe,0,1
2937,2019,0.00443415,Soja,Zona 11,Santa Fe,0,1
2938,2015,1.19470555,Soja,Zona 12,Santa Fe,0,1
2939,2016,2.2320254700000004,Soja,Zona 12,Santa Fe,0,1
2940,2017,2.0916656799999997,Soja,Zona 12,Santa Fe,0,1
2941,2018,1.83643836,Soja,Zona 12,Santa Fe,0,1
2942,2019,1.63210709,Soja,Zona 12,Santa Fe,0,1
2943,2020,0.33468770999999997,Soja,Zona 12,Santa Fe,0,1
2944,2015,0.0049257,Soja,Zona 13,Santa Fe,0,1
2945,2016,0.00463392,Soja,Zona 13,Santa Fe,0,1
2946,2017,0.00675949,Soja,Zona 13,Santa Fe,0,1
2947,2018,0.006846939999999998,Soja,Zona 13,Santa Fe,0,1
2948,2019,0.01172967,Soja,Zona 13,Santa Fe,0,1
2949,2020,0.008842,Soja,Zona 13,Santa Fe,0,1
2950,2015,0.4156975100000001,Soja,Zona 14,Santa Fe,0,1
2951,2016,0.26214241,Soja,Zona 14,Santa Fe,0,1
2952,2017,0.27633929,Soja,Zona 14,Santa Fe,0,1
2953,2018,0.16588315000000003,Soja,Zona 14,Santa Fe,0,1
2954,2019,0.15467180000000003,Soja,Zona 14,Santa Fe,0,1
2955,2020,0.030593,Soja,Zona 14,Santa Fe,0,1
2956,2015,0.014332689999999999,Soja,Zona 15,Santa Fe,0,1
2957,2016,0.01876865,Soja,Zona 15,Santa Fe,0,1
2958,2017,0.006805190000000001,Soja,Zona 15,Santa Fe,0,1
2959,2018,0.01269874,Soja,Zona 15,Santa Fe,0,1
2960,2019,0.011790879999999998,Soja,Zona 15,Santa Fe,0,1
2961,2015,0.00059146,Soja,Zona 16,Santa Fe,0,1
2962,2016,4.922e-05,Soja,Zona 16,Santa Fe,0,1
2963,2017,0.00319031,Soja,Zona 16,Santa Fe,0,1
2964,2018,0.00117,Soja,Zona 16,Santa Fe,0,1
2965,2019,0.0007727200000000001,Soja,Zona 16,Santa Fe,0,1
2966,2015,0.00362621,Soja,Zona 17,Santa Fe,0,1
2967,2016,0.00025223000000000004,Soja,Zona 17,Santa Fe,0,1
2968,2017,0.00514184,Soja,Zona 17,Santa Fe,0,1
2969,2018,0.056880839999999995,Soja,Zona 17,Santa Fe,0,1
2970,2019,0.00086,Soja,Zona 17,Santa Fe,0,1
2971,2015,0.005166,Soja,Zona 18,Santa Fe,0,1
2972,2016,0.01147917,Soja,Zona 18,Santa Fe,0,1
2973,2017,0.06381546,Soja,Zona 18,Santa Fe,0,1
2974,2018,0.0103044,Soja,Zona 18,Santa Fe,0,1
2975,2019,0.01936614,Soja,Zona 18,Santa Fe,0,1
2976,2020,6e-05,Soja,Zona 18,Santa Fe,0,1
2977,2015,0.00012,Soja,Zona 2,Santa Fe,0,1
2978,2016,0.00012,Soja,Zona 2,Santa Fe,0,1
2979,2017,0.0003,Soja,Zona 2,Santa Fe,0,1
2980,2018,7.16e-06,Soja,Zona 2,Santa Fe,0,1
2981,2019,0.00118,Soja,Zona 2,Santa Fe,0,1
2982,2015,0.00328,Soja,Zona 3,Santa Fe,0,1
2983,2016,0.00205,Soja,Zona 3,Santa Fe,0,1
2984,2017,0.0026431999999999996,Soja,Zona 3,Santa Fe,0,1
2985,2018,0.00312,Soja,Zona 3,Santa Fe,0,1
2986,2019,0.00463371,Soja,Zona 3,Santa Fe,0,1
2987,2020,0.00644,Soja,Zona 3,Santa Fe,0,1
2988,2016,6e-05,Soja,Zona 4,Santa Fe,0,1
2989,2017,0.00035104,Soja,Zona 4,Santa Fe,0,1
2990,2018,0.0010155399999999999,Soja,Zona 4,Santa Fe,0,1
2991,2019,0.00022319,Soja,Zona 4,Santa Fe,0,1
2992,2015,0.05060307,Soja,Zona 5,Santa Fe,0,1
2993,2016,0.02363398,Soja,Zona 5,Santa Fe,0,1
2994,2017,0.07123624,Soja,Zona 5,Santa Fe,0,1
2995,2018,0.04255233,Soja,Zona 5,Santa Fe,0,1
2996,2019,0.08816885000000001,Soja,Zona 5,Santa Fe,0,1
2997,2020,0.05334,Soja,Zona 5,Santa Fe,0,1
2998,2015,0.2065995600000001,Soja,Zona 6,Santa Fe,0,1
2999,2016,0.11004521000000002,Soja,Zona 6,Santa Fe,0,1
3000,2017,0.17308295999999995,Soja,Zona 6,Santa Fe,0,1
3001,2018,0.13744602,Soja,Zona 6,Santa Fe,0,1
3002,2019,0.34385273000000005,Soja,Zona 6,Santa Fe,0,1
3003,2020,0.01557773,Soja,Zona 6,Santa Fe,0,1
3004,2015,0.013290209999999998,Soja,Zona 7,Santa Fe,0,1
3005,2016,0.026661679999999993,Soja,Zona 7,Santa Fe,0,1
3006,2017,0.01175501,Soja,Zona 7,Santa Fe,0,1
3007,2018,0.01613995,Soja,Zona 7,Santa Fe,0,1
3008,2019,0.05195293000000001,Soja,Zona 7,Santa Fe,0,1
3009,2020,0.016765,Soja,Zona 7,Santa Fe,0,1
3010,2015,0.9860283700000009,Soja,Zona 8,Santa Fe,0,1
3011,2016,0.7372094100000002,Soja,Zona 8,Santa Fe,0,1
3012,2017,0.6816363199999997,Soja,Zona 8,Santa Fe,0,1
3013,2018,0.44914425,Soja,Zona 8,Santa Fe,0,1
3014,2019,0.7727715399999998,Soja,Zona 8,Santa Fe,0,1
3015,2020,0.08287863000000001,Soja,Zona 8,Santa Fe,0,1
3016,2015,0.029497680000000002,Soja,Zona 9,Santa Fe,0,1
3017,2016,0.02374133,Soja,Zona 9,Santa Fe,0,1
3018,2017,0.01499189,Soja,Zona 9,Santa Fe,0,1
3019,2018,0.01819059,Soja,Zona 9,Santa Fe,0,1
3020,2019,0.00716385,Soja,Zona 9,Santa Fe,0,1
3021,2020,0.00171,Soja,Zona 9,Santa Fe,0,1
3022,2015,0.00307,Trigo,B.Blanca,Santa Fe,0,1
3023,2016,0.00367,Trigo,B.Blanca,Santa Fe,0,1
3024,2017,0.01137,Trigo,B.Blanca,Santa Fe,0,1
3025,2018,0.0066865299999999996,Trigo,B.Blanca,Santa Fe,0,1
3026,2019,0.00787,Trigo,B.Blanca,Santa Fe,0,1
3027,2020,0.00125,Trigo,B.Blanca,Santa Fe,0,1
3028,2015,0.06322353,Trigo,Bs As,Santa Fe,0,1
3029,2016,0.01001668,Trigo,Bs As,Santa Fe,0,1
3030,2017,0.014903099999999999,Trigo,Bs As,Santa Fe,0,1
3031,2018,0.012385749999999997,Trigo,Bs As,Santa Fe,0,1
3032,2019,0.10513111,Trigo,Bs As,Santa Fe,0,1
3033,2020,0.00378,Trigo,Bs As,Santa Fe,0,1
3034,2015,0.00631794,Trigo,Cordoba,Santa Fe,0,1
3035,2016,0.00406057,Trigo,Cordoba,Santa Fe,0,1
3036,2017,0.0019866,Trigo,Cordoba,Santa Fe,0,1
3037,2018,0.004816020000000001,Trigo,Cordoba,Santa Fe,0,1
3038,2019,0.013135470000000002,Trigo,Cordoba,Santa Fe,0,1
3039,2015,0.00621,Trigo,Quequen,Santa Fe,0,1
3040,2016,0.00083,Trigo,Quequen,Santa Fe,0,1
3041,2017,0.0008099400000000001,Trigo,Quequen,Santa Fe,0,1
3042,2018,9.415000000000001e-05,Trigo,Quequen,Santa Fe,0,1
3043,2019,0.02299779,Trigo,Quequen,Santa Fe,0,1
3044,2020,0.007475,Trigo,Quequen,Santa Fe,0,1
3045,2015,0.00039,Trigo,Resto del País,Santa Fe,0,1
3046,2015,1.09937198,Trigo,Rosario N,Santa Fe,0,1
3047,2016,1.8264277599999996,Trigo,Rosario N,Santa Fe,0,1
3048,2017,2.3628337200000007,Trigo,Rosario N,Santa Fe,0,1
3049,2018,2.98854403,Trigo,Rosario N,Santa Fe,0,1
3050,2019,3.614095059999998,Trigo,Rosario N,Santa Fe,0,1
3051,2020,1.0953294299999998,Trigo,Rosario N,Santa Fe,0,1
3052,2015,0.5526800900000002,Trigo,Rosario S,Santa Fe,0,1
3053,2016,1.2844765500000004,Trigo,Rosario S,Santa Fe,0,1
3054,2017,1.2781750500000002,Trigo,Rosario S,Santa Fe,0,1
3055,2018,1.5892601899999999,Trigo,Rosario S,Santa Fe,0,1
3056,2019,1.80176317,Trigo,Rosario S,Santa Fe,0,1
3057,2020,0.558584,Trigo,Rosario S,Santa Fe,0,1
3058,2021,0.00051,Trigo,Rosario S,Santa Fe,0,1
3059,2017,0.00065,Trigo,Zona 10,Santa Fe,0,1
3060,2019,6e-05,Trigo,Zona 10,Santa Fe,0,1
3061,2015,0.0034343000000000004,Trigo,Zona 11,Santa Fe,0,1
3062,2016,0.02026175,Trigo,Zona 11,Santa Fe,0,1
3063,2017,0.0065101000000000004,Trigo,Zona 11,Santa Fe,0,1
3064,2018,0.0057188099999999995,Trigo,Zona 11,Santa Fe,0,1
3065,2019,0.01530843,Trigo,Zona 11,Santa Fe,0,1
3066,2015,0.18647747,Trigo,Zona 12,Santa Fe,0,1
3067,2016,0.7843446100000002,Trigo,Zona 12,Santa Fe,0,1
3068,2017,0.6491831299999999,Trigo,Zona 12,Santa Fe,0,1
3069,2018,0.23530249000000003,Trigo,Zona 12,Santa Fe,0,1
3070,2019,0.43428903,Trigo,Zona 12,Santa Fe,0,1
3071,2020,0.109984,Trigo,Zona 12,Santa Fe,0,1
3072,2015,0.00272946,Trigo,Zona 13,Santa Fe,0,1
3073,2016,0.006993,Trigo,Zona 13,Santa Fe,0,1
3074,2017,0.0061841100000000005,Trigo,Zona 13,Santa Fe,0,1
3075,2018,0.004905779999999999,Trigo,Zona 13,Santa Fe,0,1
3076,2019,0.0049952700000000004,Trigo,Zona 13,Santa Fe,0,1
3077,2015,0.21109039999999998,Trigo,Zona 14,Santa Fe,0,1
3078,2016,0.22593651,Trigo,Zona 14,Santa Fe,0,1
3079,2017,0.24316788,Trigo,Zona 14,Santa Fe,0,1
3080,2018,0.24297959000000002,Trigo,Zona 14,Santa Fe,0,1
3081,2019,0.26920687000000004,Trigo,Zona 14,Santa Fe,0,1
3082,2020,0.021916,Trigo,Zona 14,Santa Fe,0,1
3083,2016,5.578e-05,Trigo,Zona 15,Santa Fe,0,1
3084,2017,0.0012736199999999998,Trigo,Zona 15,Santa Fe,0,1
3085,2018,0.00812386,Trigo,Zona 15,Santa Fe,0,1
3086,2019,0.00291352,Trigo,Zona 15,Santa Fe,0,1
3087,2015,0.00639,Trigo,Zona 16,Santa Fe,0,1
3088,2016,0.00657329,Trigo,Zona 16,Santa Fe,0,1
3089,2017,0.00258,Trigo,Zona 16,Santa Fe,0,1
3090,2018,0.00254,Trigo,Zona 16,Santa Fe,0,1
3091,2019,0.01100859,Trigo,Zona 16,Santa Fe,0,1
3092,2015,0.012936940000000001,Trigo,Zona 17,Santa Fe,0,1
3093,2016,0.0205086,Trigo,Zona 17,Santa Fe,0,1
3094,2017,0.013036639999999999,Trigo,Zona 17,Santa Fe,0,1
3095,2018,0.01925038,Trigo,Zona 17,Santa Fe,0,1
3096,2019,0.03205993,Trigo,Zona 17,Santa Fe,0,1
3097,2020,0.007,Trigo,Zona 17,Santa Fe,0,1
3098,2015,0.01055267,Trigo,Zona 18,Santa Fe,0,1
3099,2016,0.030838550000000003,Trigo,Zona 18,Santa Fe,0,1
3100,2017,0.03541452,Trigo,Zona 18,Santa Fe,0,1
3101,2018,0.00461753,Trigo,Zona 18,Santa Fe,0,1
3102,2019,0.01030323,Trigo,Zona 18,Santa Fe,0,1
3103,2020,0.00063,Trigo,Zona 18,Santa Fe,0,1
3104,2015,6e-05,Trigo,Zona 2,Santa Fe,0,1
3105,2016,0.00024,Trigo,Zona 2,Santa Fe,0,1
3106,2017,0.001,Trigo,Zona 2,Santa Fe,0,1
3107,2019,2.0079999999999997e-05,Trigo,Zona 2,Santa Fe,0,1
3108,2016,0.00181,Trigo,Zona 3,Santa Fe,0,1
3109,2017,0.00122,Trigo,Zona 3,Santa Fe,0,1
3110,2018,0.00124,Trigo,Zona 3,Santa Fe,0,1
3111,2019,0.00494,Trigo,Zona 3,Santa Fe,0,1
3112,2020,0.00091,Trigo,Zona 3,Santa Fe,0,1
3113,2015,0.00012,Trigo,Zona 4,Santa Fe,0,1
3114,2019,8.463e-05,Trigo,Zona 4,Santa Fe,0,1
3115,2015,0.05000546000000001,Trigo,Zona 5,Santa Fe,0,1
3116,2016,0.02012001,Trigo,Zona 5,Santa Fe,0,1
3117,2017,0.02629104,Trigo,Zona 5,Santa Fe,0,1
3118,2018,0.07647688000000001,Trigo,Zona 5,Santa Fe,0,1
3119,2019,0.03855,Trigo,Zona 5,Santa Fe,0,1
3120,2020,0.0121,Trigo,Zona 5,Santa Fe,0,1
3121,2015,0.19845495999999996,Trigo,Zona 6,Santa Fe,0,1
3122,2016,0.06965013999999999,Trigo,Zona 6,Santa Fe,0,1
3123,2017,0.03396394,Trigo,Zona 6,Santa Fe,0,1
3124,2018,0.04476199000000001,Trigo,Zona 6,Santa Fe,0,1
3125,2019,0.06082622,Trigo,Zona 6,Santa Fe,0,1
3126,2020,0.00365,Trigo,Zona 6,Santa Fe,0,1
3127,2015,0.01250755,Trigo,Zona 7,Santa Fe,0,1
3128,2016,0.01336634,Trigo,Zona 7,Santa Fe,0,1
3129,2017,0.00250462,Trigo,Zona 7,Santa Fe,0,1
3130,2018,0.00733451,Trigo,Zona 7,Santa Fe,0,1
3131,2019,0.00956795,Trigo,Zona 7,Santa Fe,0,1
3132,2015,0.30309982,Trigo,Zona 8,Santa Fe,0,1
3133,2016,0.3396613999999999,Trigo,Zona 8,Santa Fe,0,1
3134,2017,0.22990146999999997,Trigo,Zona 8,Santa Fe,0,1
3135,2018,0.23654117000000008,Trigo,Zona 8,Santa Fe,0,1
3136,2019,0.26459376,Trigo,Zona 8,Santa Fe,0,1
3137,2020,0.012736,Trigo,Zona 8,Santa Fe,0,1
3138,2015,0.047957080000000006,Trigo,Zona 9,Santa Fe,0,1
3139,2016,0.08323899,Trigo,Zona 9,Santa Fe,0,1
3140,2017,0.025731000000000004,Trigo,Zona 9,Santa Fe,0,1
3141,2018,0.01705219,Trigo,Zona 9,Santa Fe,0,1
3142,2019,0.03607938000000001,Trigo,Zona 9,Santa Fe,0,1
3143,2020,6.2e-05,Trigo,Zona 9,Santa Fe,0,1
3144,2017,0.00045,Maiz,B.Blanca,Santiago del Estero,0,1
3145,2019,0.001,Maiz,B.Blanca,Santiago del Estero,0,1
3146,2015,0.00177,Maiz,Bs As,Santiago del Estero,0,1
3147,2016,0.000539,Maiz,Bs As,Santiago del Estero,0,1
3148,2017,0.0003,Maiz,Bs As,Santiago del Estero,0,1
3149,2018,0.00209,Maiz,Bs As,Santiago del Estero,0,1
3150,2019,0.0015,Maiz,Bs As,Santiago del Estero,0,1
3151,2015,0.0008113300000000001,Maiz,Cordoba,Santiago del Estero,0,1
3152,2016,0.0015225999999999998,Maiz,Cordoba,Santiago del Estero,0,1
3153,2017,0.0042376,Maiz,Cordoba,Santiago del Estero,0,1
3154,2018,0.0006005899999999999,Maiz,Cordoba,Santiago del Estero,0,1
3155,2019,0.01025035,Maiz,Cordoba,Santiago del Estero,0,1
3156,2019,3.12e-05,Maiz,Quequen,Santiago del Estero,0,1
3157,2015,0.0054,Maiz,Resto del País,Santiago del Estero,0,1
3158,2016,0.00404,Maiz,Resto del País,Santiago del Estero,0,1
3159,2017,0.00126,Maiz,Resto del País,Santiago del Estero,0,1
3160,2019,0.00133,Maiz,Resto del País,Santiago del Estero,0,1
3161,2015,0.3102204,Maiz,Rosario N,Santiago del Estero,0,1
3162,2016,0.6079789800000002,Maiz,Rosario N,Santiago del Estero,0,1
3163,2017,0.5868618300000001,Maiz,Rosario N,Santiago del Estero,0,1
3164,2018,0.5279111499999999,Maiz,Rosario N,Santiago del Estero,0,1
3165,2019,0.74931336,Maiz,Rosario N,Santiago del Estero,0,1
3166,2020,0.370176,Maiz,Rosario N,Santiago del Estero,0,1
3167,2015,0.15875720999999995,Maiz,Rosario S,Santiago del Estero,0,1
3168,2016,0.38867764,Maiz,Rosario S,Santiago del Estero,0,1
3169,2017,0.22501566000000003,Maiz,Rosario S,Santiago del Estero,0,1
3170,2018,0.18264888999999998,Maiz,Rosario S,Santiago del Estero,0,1
3171,2019,0.31759735,Maiz,Rosario S,Santiago del Estero,0,1
3172,2020,0.131653,Maiz,Rosario S,Santiago del Estero,0,1
3173,2015,0.030917610000000005,Maiz,Zona 11,Santiago del Estero,0,1
3174,2016,0.01945715,Maiz,Zona 11,Santiago del Estero,0,1
3175,2017,0.03912617000000001,Maiz,Zona 11,Santiago del Estero,0,1
3176,2018,0.15388712999999998,Maiz,Zona 11,Santiago del Estero,0,1
3177,2019,0.14976942000000001,Maiz,Zona 11,Santiago del Estero,0,1
3178,2020,0.08435,Maiz,Zona 11,Santiago del Estero,0,1
3179,2015,0.030174640000000003,Maiz,Zona 12,Santiago del Estero,0,1
3180,2016,0.03446058,Maiz,Zona 12,Santiago del Estero,0,1
3181,2017,0.022328579999999997,Maiz,Zona 12,Santiago del Estero,0,1
3182,2018,0.044060430000000005,Maiz,Zona 12,Santiago del Estero,0,1
3183,2019,0.02254164,Maiz,Zona 12,Santiago del Estero,0,1
3184,2020,0.018345,Maiz,Zona 12,Santiago del Estero,0,1
3185,2015,0.10610559,Maiz,Zona 13,Santiago del Estero,0,1
3186,2016,0.056259359999999994,Maiz,Zona 13,Santiago del Estero,0,1
3187,2017,0.05202378,Maiz,Zona 13,Santiago del Estero,0,1
3188,2018,0.04637297,Maiz,Zona 13,Santiago del Estero,0,1
3189,2019,0.0472968,Maiz,Zona 13,Santiago del Estero,0,1
3190,2020,0.001,Maiz,Zona 13,Santiago del Estero,0,1
3191,2015,0.08664559000000001,Maiz,Zona 14,Santiago del Estero,0,1
3192,2016,0.14407448,Maiz,Zona 14,Santiago del Estero,0,1
3193,2017,0.1960411,Maiz,Zona 14,Santiago del Estero,0,1
3194,2018,0.23652126999999998,Maiz,Zona 14,Santiago del Estero,0,1
3195,2019,0.19963922999999997,Maiz,Zona 14,Santiago del Estero,0,1
3196,2020,0.02534,Maiz,Zona 14,Santiago del Estero,0,1
3197,2015,0.13662010999999993,Maiz,Zona 15,Santiago del Estero,0,1
3198,2016,0.11741274000000008,Maiz,Zona 15,Santiago del Estero,0,1
3199,2017,0.05691629000000001,Maiz,Zona 15,Santiago del Estero,0,1
3200,2018,0.07035771,Maiz,Zona 15,Santiago del Estero,0,1
3201,2019,0.07522053999999999,Maiz,Zona 15,Santiago del Estero,0,1
3202,2020,0.00845,Maiz,Zona 15,Santiago del Estero,0,1
3203,2015,0.09281388,Maiz,Zona 16,Santiago del Estero,0,1
3204,2016,0.08620842,Maiz,Zona 16,Santiago del Estero,0,1
3205,2017,0.11985129000000001,Maiz,Zona 16,Santiago del Estero,0,1
3206,2018,0.15284059000000003,Maiz,Zona 16,Santiago del Estero,0,1
3207,2019,0.10545972,Maiz,Zona 16,Santiago del Estero,0,1
3208,2020,0.036348,Maiz,Zona 16,Santiago del Estero,0,1
3209,2015,0.00033,Maiz,Zona 17,Santiago del Estero,0,1
3210,2016,0.0010399499999999998,Maiz,Zona 17,Santiago del Estero,0,1
3211,2017,0.00355,Maiz,Zona 17,Santiago del Estero,0,1
3212,2018,0.013274379999999999,Maiz,Zona 17,Santiago del Estero,0,1
3213,2019,0.000708,Maiz,Zona 17,Santiago del Estero,0,1
3214,2020,0.002032,Maiz,Zona 17,Santiago del Estero,0,1
3215,2015,0.04655791999999999,Maiz,Zona 18,Santiago del Estero,0,1
3216,2016,0.04786566999999999,Maiz,Zona 18,Santiago del Estero,0,1
3217,2017,0.04050864,Maiz,Zona 18,Santiago del Estero,0,1
3218,2018,0.03699975,Maiz,Zona 18,Santiago del Estero,0,1
3219,2019,0.0500544,Maiz,Zona 18,Santiago del Estero,0,1
3220,2020,0.00348,Maiz,Zona 18,Santiago del Estero,0,1
3221,2015,0.0018583299999999998,Maiz,Zona 4,Santiago del Estero,0,1
3222,2016,0.00014762,Maiz,Zona 4,Santiago del Estero,0,1
3223,2017,0.00012932,Maiz,Zona 4,Santiago del Estero,0,1
3224,2015,0.02823718,Maiz,Zona 5,Santiago del Estero,0,1
3225,2016,0.00902644,Maiz,Zona 5,Santiago del Estero,0,1
3226,2017,0.000565,Maiz,Zona 5,Santiago del Estero,0,1
3227,2018,0.00956,Maiz,Zona 5,Santiago del Estero,0,1
3228,2019,0.00743,Maiz,Zona 5,Santiago del Estero,0,1
3229,2020,0.0005,Maiz,Zona 5,Santiago del Estero,0,1
3230,2015,0.027589100000000005,Maiz,Zona 6,Santiago del Estero,0,1
3231,2016,0.02254,Maiz,Zona 6,Santiago del Estero,0,1
3232,2017,0.003,Maiz,Zona 6,Santiago del Estero,0,1
3233,2018,0.00437811,Maiz,Zona 6,Santiago del Estero,0,1
3234,2019,0.01211,Maiz,Zona 6,Santiago del Estero,0,1
3235,2015,0.00040526,Maiz,Zona 7,Santiago del Estero,0,1
3236,2016,0.0013558699999999997,Maiz,Zona 7,Santiago del Estero,0,1
3237,2017,0.00105587,Maiz,Zona 7,Santiago del Estero,0,1
3238,2019,0.00080884,Maiz,Zona 7,Santiago del Estero,0,1
3239,2015,0.021920379999999996,Maiz,Zona 8,Santiago del Estero,0,1
3240,2016,0.01033399,Maiz,Zona 8,Santiago del Estero,0,1
3241,2017,0.00185546,Maiz,Zona 8,Santiago del Estero,0,1
3242,2018,0.03362934,Maiz,Zona 8,Santiago del Estero,0,1
3243,2019,0.00284854,Maiz,Zona 8,Santiago del Estero,0,1
3244,2015,0.003783,Maiz,Zona 9,Santiago del Estero,0,1
3245,2016,0.0025489899999999997,Maiz,Zona 9,Santiago del Estero,0,1
3246,2017,0.0015,Maiz,Zona 9,Santiago del Estero,0,1
3247,2019,0.00063,Maiz,Zona 9,Santiago del Estero,0,1
3248,2016,0.00104,Soja,B.Blanca,Santiago del Estero,0,1
3249,2017,5.976e-05,Soja,B.Blanca,Santiago del Estero,0,1
3250,2019,3e-05,Soja,B.Blanca,Santiago del Estero,0,1
3251,2016,0.00069,Soja,Bs As,Santiago del Estero,0,1
3252,2017,0.00015,Soja,Bs As,Santiago del Estero,0,1
3253,2015,0.0023577399999999997,Soja,Cordoba,Santiago del Estero,0,1
3254,2016,0.00056967,Soja,Cordoba,Santiago del Estero,0,1
3255,2017,0.00335251,Soja,Cordoba,Santiago del Estero,0,1
3256,2018,0.0007068300000000001,Soja,Cordoba,Santiago del Estero,0,1
3257,2019,0.0032804,Soja,Cordoba,Santiago del Estero,0,1
3258,2020,0.0015,Soja,Cordoba,Santiago del Estero,0,1
3259,2015,7.8e-05,Soja,Quequen,Santiago del Estero,0,1
3260,2017,0.00045,Soja,Quequen,Santiago del Estero,0,1
3261,2015,0.51547925,Soja,Rosario N,Santiago del Estero,0,1
3262,2016,0.50868924,Soja,Rosario N,Santiago del Estero,0,1
3263,2017,0.60433766,Soja,Rosario N,Santiago del Estero,0,1
3264,2018,0.41032881,Soja,Rosario N,Santiago del Estero,0,1
3265,2019,0.5379738700000002,Soja,Rosario N,Santiago del Estero,0,1
3266,2020,0.17365,Soja,Rosario N,Santiago del Estero,0,1
3267,2021,3e-05,Soja,Rosario N,Santiago del Estero,0,1
3268,2015,0.05838901,Soja,Rosario S,Santiago del Estero,0,1
3269,2016,0.10738813000000003,Soja,Rosario S,Santiago del Estero,0,1
3270,2017,0.12737585,Soja,Rosario S,Santiago del Estero,0,1
3271,2018,0.07161056,Soja,Rosario S,Santiago del Estero,0,1
3272,2019,0.12891323000000002,Soja,Rosario S,Santiago del Estero,0,1
3273,2020,0.056006,Soja,Rosario S,Santiago del Estero,0,1
3274,2015,2.118e-05,Soja,Zona 10,Santiago del Estero,0,1
3275,2017,0.00015,Soja,Zona 10,Santiago del Estero,0,1
3276,2015,0.32589633,Soja,Zona 11,Santiago del Estero,0,1
3277,2016,0.24599847,Soja,Zona 11,Santiago del Estero,0,1
3278,2017,0.3308601900000001,Soja,Zona 11,Santiago del Estero,0,1
3279,2018,0.22486574,Soja,Zona 11,Santiago del Estero,0,1
