,Provincia,Cultivo,LugarEntrega,Mes,Ano,CantTns,EsFinal,EleccionesNac,EleccionesPre,ProdTns,EstresClimatico,MismaProvDestino,ProvAlejada
24762,CHACO,Maiz,Zona 15,8,2019.0,778.14,False,True,True,1188223.0,False,True,True
24763,CHACO,Maiz,Zona 15,8,2020.0,210.0,False,False,False,,False,True,True
24764,CHACO,Maiz,Zona 15,9,2015.0,49.81,False,True,True,577060.0,False,True,True
24765,CHACO,Maiz,Zona 15,9,2016.0,142.82,False,False,False,1186959.0,False,True,True
24766,CHACO,Maiz,Zona 15,9,2017.0,3381.04,False,True,False,1999884.0,False,True,True
24767,CHACO,Maiz,Zona 15,9,2018.0,6715.410000000002,False,False,False,1604355.0,False,True,True
24768,CHACO,Maiz,Zona 15,9,2019.0,1737.43,False,True,True,1188223.0,False,True,True
24769,CHACO,Maiz,Zona 15,9,2020.0,30.0,False,False,False,,False,True,True
24770,CHACO,Maiz,Zona 15,10,2015.0,40.65,False,True,True,577060.0,False,True,True
24771,CHACO,Maiz,Zona 15,10,2016.0,198.87,False,False,False,1186959.0,False,True,True
24772,CHACO,Maiz,Zona 15,10,2017.0,229.8,False,True,False,1999884.0,False,True,True
24773,CHACO,Maiz,Zona 15,10,2018.0,3284.6400000000012,False,False,False,1604355.0,False,True,True
24774,CHACO,Maiz,Zona 15,10,2019.0,2504.5499999999997,False,True,True,1188223.0,False,True,True
24775,CHACO,Maiz,Zona 15,11,2015.0,18.77,False,True,True,577060.0,False,True,True
24776,CHACO,Maiz,Zona 15,11,2016.0,35.0,False,False,False,1186959.0,False,True,True
24777,CHACO,Maiz,Zona 15,11,2017.0,239.93,False,True,False,1999884.0,False,True,True
24778,CHACO,Maiz,Zona 15,11,2018.0,609.3199999999998,False,False,False,1604355.0,False,True,True
24779,CHACO,Maiz,Zona 15,11,2019.0,1728.5499999999997,False,True,True,1188223.0,False,True,True
24780,CHACO,Maiz,Zona 15,12,2015.0,143.88,False,True,True,577060.0,False,True,True
24781,CHACO,Maiz,Zona 15,12,2016.0,468.0,False,False,False,1186959.0,False,True,True
24782,CHACO,Maiz,Zona 15,12,2017.0,1348.37,False,True,False,1999884.0,False,True,True
24783,CHACO,Maiz,Zona 15,12,2018.0,4124.5,False,False,False,1604355.0,False,True,True
24784,CHACO,Maiz,Zona 15,12,2019.0,6986.330000000001,False,True,True,1188223.0,False,True,True
24785,CHACO,Maiz,Zona 17,1,2017.0,8.0,False,True,False,1999884.0,False,True,True
24786,CHACO,Maiz,Zona 17,3,2017.0,61.5,False,True,False,1999884.0,False,True,True
24787,CHACO,Maiz,Zona 17,3,2019.0,780.0,False,True,True,1188223.0,False,True,True
24788,CHACO,Maiz,Zona 17,4,2019.0,222.11,False,True,True,1188223.0,False,True,True
24789,CHACO,Maiz,Zona 17,6,2018.0,1040.0,False,False,False,1604355.0,False,True,True
24790,CHACO,Maiz,Zona 17,7,2018.0,3475.0,False,False,False,1604355.0,False,True,True
24791,CHACO,Maiz,Zona 17,7,2019.0,5720.0,False,True,True,1188223.0,False,True,True
24792,CHACO,Maiz,Zona 17,8,2018.0,2200.0,False,False,False,1604355.0,False,True,True
24793,CHACO,Maiz,Zona 17,8,2019.0,1260.0,False,True,True,1188223.0,False,True,True
24794,CHACO,Maiz,Zona 17,9,2018.0,4997.0,False,False,False,1604355.0,False,True,True
24795,CHACO,Maiz,Zona 17,9,2019.0,1863.61,False,True,True,1188223.0,False,True,True
24796,CHACO,Maiz,Zona 17,10,2015.0,112.2,False,True,True,577060.0,False,True,True
24797,CHACO,Maiz,Zona 17,10,2018.0,690.0,False,False,False,1604355.0,False,True,True
24798,CHACO,Maiz,Zona 17,10,2019.0,116.0,False,True,True,1188223.0,False,True,True
24799,CHACO,Maiz,Zona 17,11,2018.0,300.0,False,False,False,1604355.0,False,True,True
24800,CHACO,Maiz,Zona 17,12,2018.0,2026.0,False,False,False,1604355.0,False,True,True
24801,CHACO,Maiz,Zona 17,12,2019.0,130.66,False,True,True,1188223.0,False,True,True
24802,CHACO,Maiz,Zona 18,2,2017.0,90.0,False,True,False,1999884.0,False,False,True
24803,CHACO,Maiz,Zona 18,3,2018.0,300.0,False,False,False,1604355.0,False,False,True
24804,CHACO,Maiz,Zona 18,4,2018.0,180.0,False,False,False,1604355.0,False,False,True
24805,CHACO,Maiz,Zona 18,4,2019.0,62.04,False,True,True,1188223.0,False,False,True
24806,CHACO,Maiz,Zona 18,5,2018.0,360.0,False,False,False,1604355.0,False,False,True
24807,CHACO,Maiz,Zona 18,5,2019.0,94.84,False,True,True,1188223.0,False,False,True
24808,CHACO,Maiz,Zona 18,6,2015.0,400.0,False,True,True,577060.0,False,False,True
24809,CHACO,Maiz,Zona 18,6,2018.0,30.0,False,False,False,1604355.0,False,False,True
24810,CHACO,Maiz,Zona 18,6,2019.0,29.91,False,True,True,1188223.0,False,False,True
24811,CHACO,Maiz,Zona 18,7,2016.0,90.0,False,False,False,1186959.0,False,False,True
24812,CHACO,Maiz,Zona 18,7,2017.0,1060.0,False,True,False,1999884.0,False,False,True
24813,CHACO,Maiz,Zona 18,7,2018.0,300.0,False,False,False,1604355.0,False,False,True
24814,CHACO,Maiz,Zona 18,7,2019.0,30.89,False,True,True,1188223.0,False,False,True
24815,CHACO,Maiz,Zona 18,8,2016.0,1030.0,False,False,False,1186959.0,False,False,True
24816,CHACO,Maiz,Zona 18,8,2017.0,1500.0,False,True,False,1999884.0,False,False,True
24817,CHACO,Maiz,Zona 18,8,2019.0,31.17,False,True,True,1188223.0,False,False,True
24818,CHACO,Maiz,Zona 6,7,2019.0,1500.0,False,True,True,1188223.0,False,False,True
24819,CHACO,Maiz,Zona 6,12,2019.0,180.0,False,True,True,1188223.0,False,False,True
24820,CHACO,Maiz,Zona 8,4,2016.0,1000.0,False,False,False,1186959.0,False,False,True
24821,CHACO,Maiz,Zona 8,10,2015.0,1500.0,False,True,True,577060.0,False,False,True
24822,CHACO,Maiz,Zona 8,11,2015.0,3270.0,False,True,True,577060.0,False,False,True
24823,CHACO,Maiz,Zona 8,12,2015.0,3500.0,False,True,True,577060.0,False,False,True
24824,CHACO,Maiz,Zona 9,12,2018.0,144.0,False,False,False,1604355.0,False,False,True
24825,CHACO,Soja total,Cordoba,9,2015.0,15.52,False,True,True,1191340.0,False,False,True
24826,CHACO,Soja total,Rosario N,1,2015.0,330.58,False,True,True,1191340.0,False,False,True
24827,CHACO,Soja total,Rosario N,1,2018.0,10174.0,False,False,False,1064920.0,False,False,True
24828,CHACO,Soja total,Rosario N,1,2020.0,1030.0,False,False,False,,False,False,True
24829,CHACO,Soja total,Rosario N,2,2015.0,598.0,False,True,True,1191340.0,False,False,True
24830,CHACO,Soja total,Rosario N,2,2016.0,3677.4700000000003,False,False,False,1020146.0,False,False,True
24831,CHACO,Soja total,Rosario N,2,2017.0,2513.41,False,True,False,1414659.0,False,False,True
24832,CHACO,Soja total,Rosario N,2,2018.0,861.16,False,False,False,1064920.0,False,False,True
24833,CHACO,Soja total,Rosario N,2,2019.0,825.64,False,True,True,1038828.0,False,False,True
24834,CHACO,Soja total,Rosario N,2,2020.0,3000.0,False,False,False,,False,False,True
24835,CHACO,Soja total,Rosario N,3,2015.0,620.05,False,True,True,1191340.0,False,False,True
24836,CHACO,Soja total,Rosario N,3,2016.0,293.13000000000005,False,False,False,1020146.0,False,False,True
24837,CHACO,Soja total,Rosario N,3,2017.0,2358.85,False,True,False,1414659.0,False,False,True
24838,CHACO,Soja total,Rosario N,3,2018.0,1956.0,False,False,False,1064920.0,False,False,True
24839,CHACO,Soja total,Rosario N,3,2019.0,1481.6,False,True,True,1038828.0,False,False,True
24840,CHACO,Soja total,Rosario N,4,2015.0,3096.0,False,True,True,1191340.0,False,False,True
24841,CHACO,Soja total,Rosario N,4,2016.0,857.9699999999998,False,False,False,1020146.0,False,False,True
24842,CHACO,Soja total,Rosario N,4,2017.0,5008.0,False,True,False,1414659.0,False,False,True
24843,CHACO,Soja total,Rosario N,4,2018.0,720.0,False,False,False,1064920.0,False,False,True
24844,CHACO,Soja total,Rosario N,4,2019.0,1856.54,False,True,True,1038828.0,False,False,True
24845,CHACO,Soja total,Rosario N,4,2020.0,3450.0,False,False,False,,False,False,True
24846,CHACO,Soja total,Rosario N,5,2015.0,23540.530000000002,False,True,True,1191340.0,False,False,True
24847,CHACO,Soja total,Rosario N,5,2016.0,6198.14,False,False,False,1020146.0,False,False,True
24848,CHACO,Soja total,Rosario N,5,2017.0,16747.29,False,True,False,1414659.0,False,False,True
24849,CHACO,Soja total,Rosario N,5,2018.0,10484.42,False,False,False,1064920.0,False,False,True
24850,CHACO,Soja total,Rosario N,5,2019.0,2351.0699999999997,False,True,True,1038828.0,False,False,True
24851,CHACO,Soja total,Rosario N,5,2020.0,14300.0,False,False,False,,False,False,True
24852,CHACO,Soja total,Rosario N,5,2021.0,240.0,False,False,False,,False,False,True
24853,CHACO,Soja total,Rosario N,6,2015.0,10195.29,False,True,True,1191340.0,False,False,True
24854,CHACO,Soja total,Rosario N,6,2016.0,7006.650000000001,False,False,False,1020146.0,False,False,True
24855,CHACO,Soja total,Rosario N,6,2017.0,25129.1,False,True,False,1414659.0,False,False,True
24856,CHACO,Soja total,Rosario N,6,2018.0,576.3399999999999,False,False,False,1064920.0,False,False,True
24857,CHACO,Soja total,Rosario N,6,2019.0,14231.49,False,True,True,1038828.0,False,False,True
24858,CHACO,Soja total,Rosario N,6,2020.0,4190.0,False,False,False,,False,False,True
24859,CHACO,Soja total,Rosario N,7,2015.0,4844.469999999999,False,True,True,1191340.0,False,False,True
24860,CHACO,Soja total,Rosario N,7,2016.0,10879.04,False,False,False,1020146.0,False,False,True
24861,CHACO,Soja total,Rosario N,7,2017.0,22082.739999999998,False,True,False,1414659.0,False,False,True
24862,CHACO,Soja total,Rosario N,7,2018.0,4553.27,False,False,False,1064920.0,False,False,True
24863,CHACO,Soja total,Rosario N,7,2019.0,11321.140000000001,False,True,True,1038828.0,False,False,True
24864,CHACO,Soja total,Rosario N,7,2020.0,4060.0,False,False,False,,False,False,True
24865,CHACO,Soja total,Rosario N,8,2015.0,4342.23,False,True,True,1191340.0,False,False,True
24866,CHACO,Soja total,Rosario N,8,2016.0,9278.079999999998,False,False,False,1020146.0,False,False,True
24867,CHACO,Soja total,Rosario N,8,2017.0,15261.08,False,True,False,1414659.0,False,False,True
24868,CHACO,Soja total,Rosario N,8,2018.0,925.4200000000001,False,False,False,1064920.0,False,False,True
24869,CHACO,Soja total,Rosario N,8,2019.0,4364.67,False,True,True,1038828.0,False,False,True
24870,CHACO,Soja total,Rosario N,8,2020.0,420.0,False,False,False,,False,False,True
24871,CHACO,Soja total,Rosario N,9,2015.0,2298.4700000000003,False,True,True,1191340.0,False,False,True
24872,CHACO,Soja total,Rosario N,9,2016.0,4513.049999999999,False,False,False,1020146.0,False,False,True
24873,CHACO,Soja total,Rosario N,9,2017.0,9361.18,False,True,False,1414659.0,False,False,True
24874,CHACO,Soja total,Rosario N,9,2018.0,2383.0,False,False,False,1064920.0,False,False,True
24875,CHACO,Soja total,Rosario N,9,2019.0,2113.33,False,True,True,1038828.0,False,False,True
24876,CHACO,Soja total,Rosario N,9,2015.0,90.0,False,True,True,1191340.0,False,False,True
24877,CHACO,Soja total,Rosario N,10,2015.0,5311.38,False,True,True,1191340.0,False,False,True
24878,CHACO,Soja total,Rosario N,10,2016.0,17040.98,False,False,False,1020146.0,False,False,True
24879,CHACO,Soja total,Rosario N,10,2017.0,11145.4,False,True,False,1414659.0,False,False,True
24880,CHACO,Soja total,Rosario N,10,2018.0,1351.0,False,False,False,1064920.0,False,False,True
24881,CHACO,Soja total,Rosario N,10,2019.0,2201.0,False,True,True,1038828.0,False,False,True
24882,CHACO,Soja total,Rosario N,11,2015.0,2792.18,False,True,True,1191340.0,False,False,True
24883,CHACO,Soja total,Rosario N,11,2016.0,908.9200000000001,False,False,False,1020146.0,False,False,True
24884,CHACO,Soja total,Rosario N,11,2017.0,3541.21,False,True,False,1414659.0,False,False,True
24885,CHACO,Soja total,Rosario N,11,2018.0,1188.4099999999999,False,False,False,1064920.0,False,False,True
24886,CHACO,Soja total,Rosario N,11,2019.0,248.39000000000001,False,True,True,1038828.0,False,False,True
24887,CHACO,Soja total,Rosario N,12,2015.0,6169.820000000001,False,True,True,1191340.0,False,False,True
24888,CHACO,Soja total,Rosario N,12,2016.0,10148.679999999998,False,False,False,1020146.0,False,False,True
24889,CHACO,Soja total,Rosario N,12,2017.0,8206.67,False,True,False,1414659.0,False,False,True
24890,CHACO,Soja total,Rosario N,12,2018.0,609.4300000000001,False,False,False,1064920.0,False,False,True
24891,CHACO,Soja total,Rosario N,12,2019.0,12543.0,False,True,True,1038828.0,False,False,True
24892,CHACO,Soja total,Rosario S,1,2015.0,70.84,False,True,True,1191340.0,False,False,True
24893,CHACO,Soja total,Rosario S,1,2017.0,38.64,False,True,False,1414659.0,False,False,True
24894,CHACO,Soja total,Rosario S,2,2015.0,27.67,False,True,True,1191340.0,False,False,True
24895,CHACO,Soja total,Rosario S,2,2017.0,348.94,False,True,False,1414659.0,False,False,True
24896,CHACO,Soja total,Rosario S,3,2015.0,126.07,False,True,True,1191340.0,False,False,True
24897,CHACO,Soja total,Rosario S,3,2018.0,30.56,False,False,False,1064920.0,False,False,True
24898,CHACO,Soja total,Rosario S,3,2019.0,200.06,False,True,True,1038828.0,False,False,True
24899,CHACO,Soja total,Rosario S,4,2015.0,267.06,False,True,True,1191340.0,False,False,True
24900,CHACO,Soja total,Rosario S,4,2017.0,355.0,False,True,False,1414659.0,False,False,True
24901,CHACO,Soja total,Rosario S,4,2019.0,700.0,False,True,True,1038828.0,False,False,True
24902,CHACO,Soja total,Rosario S,4,2020.0,500.0,False,False,False,,False,False,True
24903,CHACO,Soja total,Rosario S,5,2015.0,556.88,False,True,True,1191340.0,False,False,True
24904,CHACO,Soja total,Rosario S,5,2016.0,180.0,False,False,False,1020146.0,False,False,True
24905,CHACO,Soja total,Rosario S,5,2017.0,1943.42,False,True,False,1414659.0,False,False,True
24906,CHACO,Soja total,Rosario S,5,2018.0,1561.83,False,False,False,1064920.0,False,False,True
24907,CHACO,Soja total,Rosario S,5,2019.0,1880.0,False,True,True,1038828.0,False,False,True
24908,CHACO,Soja total,Rosario S,5,2020.0,2155.0,False,False,False,,False,False,True
24909,CHACO,Soja total,Rosario S,5,2021.0,120.0,False,False,False,,False,False,True
24910,CHACO,Soja total,Rosario S,6,2015.0,1655.7,False,True,True,1191340.0,False,False,True
24911,CHACO,Soja total,Rosario S,6,2016.0,58.9,False,False,False,1020146.0,False,False,True
24912,CHACO,Soja total,Rosario S,6,2017.0,325.71,False,True,False,1414659.0,False,False,True
24913,CHACO,Soja total,Rosario S,6,2018.0,17.23,False,False,False,1064920.0,False,False,True
24914,CHACO,Soja total,Rosario S,6,2019.0,3048.77,False,True,True,1038828.0,False,False,True
24915,CHACO,Soja total,Rosario S,6,2020.0,1600.0,False,False,False,,False,False,True
24916,CHACO,Soja total,Rosario S,7,2015.0,118.08000000000001,False,True,True,1191340.0,False,False,True
24917,CHACO,Soja total,Rosario S,7,2016.0,1200.0,False,False,False,1020146.0,False,False,True
24918,CHACO,Soja total,Rosario S,7,2017.0,874.0,False,True,False,1414659.0,False,False,True
24919,CHACO,Soja total,Rosario S,7,2018.0,16.18,False,False,False,1064920.0,False,False,True
24920,CHACO,Soja total,Rosario S,7,2019.0,1141.87,False,True,True,1038828.0,False,False,True
24921,CHACO,Soja total,Rosario S,7,2020.0,2820.0,False,False,False,,False,False,True
24922,CHACO,Soja total,Rosario S,8,2015.0,358.47,False,True,True,1191340.0,False,False,True
24923,CHACO,Soja total,Rosario S,8,2016.0,29.44,False,False,False,1020146.0,False,False,True
24924,CHACO,Soja total,Rosario S,8,2017.0,360.0,False,True,False,1414659.0,False,False,True
24925,CHACO,Soja total,Rosario S,8,2018.0,127.72,False,False,False,1064920.0,False,False,True
24926,CHACO,Soja total,Rosario S,8,2019.0,701.06,False,True,True,1038828.0,False,False,True
24927,CHACO,Soja total,Rosario S,9,2018.0,120.0,False,False,False,1064920.0,False,False,True
24928,CHACO,Soja total,Rosario S,9,2019.0,100.03,False,True,True,1038828.0,False,False,True
24929,CHACO,Soja total,Rosario S,10,2016.0,536.0,False,False,False,1020146.0,False,False,True
24930,CHACO,Soja total,Rosario S,10,2017.0,240.0,False,True,False,1414659.0,False,False,True
24931,CHACO,Soja total,Rosario S,10,2018.0,88.74,False,False,False,1064920.0,False,False,True
24932,CHACO,Soja total,Rosario S,10,2019.0,577.23,False,True,True,1038828.0,False,False,True
24933,CHACO,Soja total,Rosario S,11,2016.0,1425.0,False,False,False,1020146.0,False,False,True
24934,CHACO,Soja total,Rosario S,11,2018.0,180.0,False,False,False,1064920.0,False,False,True
24935,CHACO,Soja total,Rosario S,12,2016.0,380.0,False,False,False,1020146.0,False,False,True
24936,CHACO,Soja total,Rosario S,12,2017.0,995.9,False,True,False,1414659.0,False,False,True
24937,CHACO,Soja total,Rosario S,12,2018.0,87.0,False,False,False,1064920.0,False,False,True
24938,CHACO,Soja total,Rosario S,12,2019.0,159.24,False,True,True,1038828.0,False,False,True
24939,CHACO,Soja total,Zona 11,8,2015.0,71.0,False,True,True,1191340.0,False,False,True
24940,CHACO,Soja total,Zona 12,6,2015.0,700.0,False,True,True,1191340.0,False,False,True
24941,CHACO,Soja total,Zona 12,6,2016.0,118.41,False,False,False,1020146.0,False,False,True
24942,CHACO,Soja total,Zona 12,7,2015.0,700.0,False,True,True,1191340.0,False,False,True
24943,CHACO,Soja total,Zona 12,7,2018.0,178.62,False,False,False,1064920.0,False,False,True
24944,CHACO,Soja total,Zona 12,7,2019.0,102.28,False,True,True,1038828.0,False,False,True
24945,CHACO,Soja total,Zona 12,8,2017.0,28.02,False,True,False,1414659.0,False,False,True
24946,CHACO,Soja total,Zona 12,8,2018.0,3.88,False,False,False,1064920.0,False,False,True
24947,CHACO,Soja total,Zona 12,9,2016.0,117.0,False,False,False,1020146.0,False,False,True
24948,CHACO,Soja total,Zona 12,10,2015.0,1300.0,False,True,True,1191340.0,False,False,True
24949,CHACO,Soja total,Zona 12,10,2016.0,1500.0,False,False,False,1020146.0,False,False,True
24950,CHACO,Soja total,Zona 12,10,2019.0,59.769999999999996,False,True,True,1038828.0,False,False,True
24951,CHACO,Soja total,Zona 12,11,2015.0,509.02,False,True,True,1191340.0,False,False,True
24952,CHACO,Soja total,Zona 12,11,2019.0,1056.96,False,True,True,1038828.0,False,False,True
24953,CHACO,Soja total,Zona 12,12,2015.0,3500.0,False,True,True,1191340.0,False,False,True
24954,CHACO,Soja total,Zona 12,12,2017.0,55.83,False,True,False,1414659.0,False,False,True
24955,CHACO,Soja total,Zona 12,12,2019.0,60.0,False,True,True,1038828.0,False,False,True
24956,CHACO,Soja total,Zona 13,4,2018.0,30.0,False,False,False,1064920.0,False,False,True
24957,CHACO,Soja total,Zona 13,9,2016.0,141.51,False,False,False,1020146.0,False,False,True
24958,CHACO,Soja total,Zona 14,2,2015.0,300.0,False,True,True,1191340.0,False,False,True
24959,CHACO,Soja total,Zona 14,2,2019.0,71.0,False,True,True,1038828.0,False,False,True
24960,CHACO,Soja total,Zona 14,3,2015.0,300.0,False,True,True,1191340.0,False,False,True
24961,CHACO,Soja total,Zona 14,3,2017.0,254.43,False,True,False,1414659.0,False,False,True
24962,CHACO,Soja total,Zona 14,4,2017.0,240.0,False,True,False,1414659.0,False,False,True
24963,CHACO,Soja total,Zona 14,4,2019.0,60.0,False,True,True,1038828.0,False,False,True
24964,CHACO,Soja total,Zona 14,5,2016.0,117.66,False,False,False,1020146.0,False,False,True
24965,CHACO,Soja total,Zona 14,5,2017.0,30.0,False,True,False,1414659.0,False,False,True
24966,CHACO,Soja total,Zona 14,5,2018.0,2500.0,False,False,False,1064920.0,False,False,True
24967,CHACO,Soja total,Zona 14,6,2015.0,181.32,False,True,True,1191340.0,False,False,True
24968,CHACO,Soja total,Zona 14,6,2016.0,329.23,False,False,False,1020146.0,False,False,True
24969,CHACO,Soja total,Zona 14,6,2017.0,2728.04,False,True,False,1414659.0,False,False,True
24970,CHACO,Soja total,Zona 14,6,2018.0,600.0,False,False,False,1064920.0,False,False,True
24971,CHACO,Soja total,Zona 14,6,2019.0,90.26,False,True,True,1038828.0,False,False,True
24972,CHACO,Soja total,Zona 14,7,2015.0,2552.65,False,True,True,1191340.0,False,False,True
24973,CHACO,Soja total,Zona 14,7,2016.0,443.54,False,False,False,1020146.0,False,False,True
24974,CHACO,Soja total,Zona 14,7,2017.0,4450.0,False,True,False,1414659.0,False,False,True
24975,CHACO,Soja total,Zona 14,7,2019.0,500.0,False,True,True,1038828.0,False,False,True
24976,CHACO,Soja total,Zona 14,7,2020.0,170.0,False,False,False,,False,False,True
24977,CHACO,Soja total,Zona 14,8,2015.0,210.0,False,True,True,1191340.0,False,False,True
24978,CHACO,Soja total,Zona 14,8,2016.0,600.0,False,False,False,1020146.0,False,False,True
24979,CHACO,Soja total,Zona 14,8,2017.0,1142.35,False,True,False,1414659.0,False,False,True
24980,CHACO,Soja total,Zona 14,8,2018.0,552.56,False,False,False,1064920.0,False,False,True
24981,CHACO,Soja total,Zona 14,8,2019.0,30.0,False,True,True,1038828.0,False,False,True
24982,CHACO,Soja total,Zona 14,9,2015.0,120.0,False,True,True,1191340.0,False,False,True
24983,CHACO,Soja total,Zona 14,9,2016.0,928.15,False,False,False,1020146.0,False,False,True
24984,CHACO,Soja total,Zona 14,10,2016.0,100.0,False,False,False,1020146.0,False,False,True
24985,CHACO,Soja total,Zona 14,10,2018.0,90.0,False,False,False,1064920.0,False,False,True
24986,CHACO,Soja total,Zona 14,10,2019.0,120.0,False,True,True,1038828.0,False,False,True
24987,CHACO,Soja total,Zona 14,11,2016.0,296.5,False,False,False,1020146.0,False,False,True
24988,CHACO,Soja total,Zona 14,11,2018.0,2591.37,False,False,False,1064920.0,False,False,True
24989,CHACO,Soja total,Zona 14,11,2019.0,120.0,False,True,True,1038828.0,False,False,True
24990,CHACO,Soja total,Zona 14,12,2016.0,677.47,False,False,False,1020146.0,False,False,True
24991,CHACO,Soja total,Zona 14,12,2018.0,252.0,False,False,False,1064920.0,False,False,True
24992,CHACO,Soja total,Zona 15,1,2015.0,931.9399999999999,False,True,True,1191340.0,False,True,True
24993,CHACO,Soja total,Zona 15,1,2016.0,562.49,False,False,False,1020146.0,False,True,True
24994,CHACO,Soja total,Zona 15,1,2017.0,957.3999999999999,False,True,False,1414659.0,False,True,True
24995,CHACO,Soja total,Zona 15,1,2018.0,24.0,False,False,False,1064920.0,False,True,True
24996,CHACO,Soja total,Zona 15,1,2019.0,1100.46,False,True,True,1038828.0,False,True,True
24997,CHACO,Soja total,Zona 15,2,2015.0,679.4499999999999,False,True,True,1191340.0,False,True,True
24998,CHACO,Soja total,Zona 15,2,2016.0,56.66,False,False,False,1020146.0,False,True,True
24999,CHACO,Soja total,Zona 15,2,2017.0,130.0,False,True,False,1414659.0,False,True,True
25000,CHACO,Soja total,Zona 15,2,2018.0,191.5,False,False,False,1064920.0,False,True,True
25001,CHACO,Soja total,Zona 15,2,2019.0,110.2,False,True,True,1038828.0,False,True,True
25002,CHACO,Soja total,Zona 15,3,2015.0,1145.36,False,True,True,1191340.0,False,True,True
25003,CHACO,Soja total,Zona 15,3,2016.0,141.93,False,False,False,1020146.0,False,True,True
25004,CHACO,Soja total,Zona 15,3,2017.0,173.74,False,True,False,1414659.0,False,True,True
25005,CHACO,Soja total,Zona 15,3,2018.0,567.9000000000001,False,False,False,1064920.0,False,True,True
25006,CHACO,Soja total,Zona 15,3,2019.0,192.09,False,True,True,1038828.0,False,True,True
25007,CHACO,Soja total,Zona 15,4,2015.0,3855.7700000000004,False,True,True,1191340.0,False,True,True
25008,CHACO,Soja total,Zona 15,4,2016.0,542.23,False,False,False,1020146.0,False,True,True
25009,CHACO,Soja total,Zona 15,4,2017.0,335.0,False,True,False,1414659.0,False,True,True
25010,CHACO,Soja total,Zona 15,4,2018.0,1014.48,False,False,False,1064920.0,False,True,True
25011,CHACO,Soja total,Zona 15,4,2019.0,185.0,False,True,True,1038828.0,False,True,True
25012,CHACO,Soja total,Zona 15,5,2015.0,6178.159999999998,False,True,True,1191340.0,False,True,True
25013,CHACO,Soja total,Zona 15,5,2016.0,6292.889999999999,False,False,False,1020146.0,False,True,True
25014,CHACO,Soja total,Zona 15,5,2017.0,4016.1499999999996,False,True,False,1414659.0,False,True,True
25015,CHACO,Soja total,Zona 15,5,2018.0,4368.48,False,False,False,1064920.0,False,True,True
25016,CHACO,Soja total,Zona 15,5,2019.0,1770.2700000000002,False,True,True,1038828.0,False,True,True
25017,CHACO,Soja total,Zona 15,5,2020.0,180.0,False,False,False,,False,True,True
25018,CHACO,Soja total,Zona 15,6,2015.0,7347.74,False,True,True,1191340.0,False,True,True
25019,CHACO,Soja total,Zona 15,6,2016.0,6203.720000000001,False,False,False,1020146.0,False,True,True
25020,CHACO,Soja total,Zona 15,6,2017.0,5642.3499999999985,False,True,False,1414659.0,False,True,True
25021,CHACO,Soja total,Zona 15,6,2018.0,3039.91,False,False,False,1064920.0,False,True,True
25022,CHACO,Soja total,Zona 15,6,2019.0,3256.5800000000004,False,True,True,1038828.0,False,True,True
25023,CHACO,Soja total,Zona 15,7,2015.0,100438.57999999999,False,True,True,1191340.0,False,True,True
25024,CHACO,Soja total,Zona 15,7,2016.0,4486.300000000001,False,False,False,1020146.0,False,True,True
25025,CHACO,Soja total,Zona 15,7,2017.0,2805.19,False,True,False,1414659.0,False,True,True
25026,CHACO,Soja total,Zona 15,7,2018.0,1026.4299999999998,False,False,False,1064920.0,False,True,True
25027,CHACO,Soja total,Zona 15,7,2019.0,3530.5399999999995,False,True,True,1038828.0,False,True,True
25028,CHACO,Soja total,Zona 15,8,2015.0,1088.9899999999998,False,True,True,1191340.0,False,True,True
25029,CHACO,Soja total,Zona 15,8,2016.0,665.1800000000001,False,False,False,1020146.0,False,True,True
25030,CHACO,Soja total,Zona 15,8,2017.0,2302.8700000000003,False,True,False,1414659.0,False,True,True
25031,CHACO,Soja total,Zona 15,8,2018.0,746.9899999999999,False,False,False,1064920.0,False,True,True
25032,CHACO,Soja total,Zona 15,8,2019.0,538.89,False,True,True,1038828.0,False,True,True
25033,CHACO,Soja total,Zona 15,9,2015.0,400.48999999999995,False,True,True,1191340.0,False,True,True
25034,CHACO,Soja total,Zona 15,9,2016.0,191.46,False,False,False,1020146.0,False,True,True
25035,CHACO,Soja total,Zona 15,9,2017.0,734.26,False,True,False,1414659.0,False,True,True
25036,CHACO,Soja total,Zona 15,9,2018.0,857.72,False,False,False,1064920.0,False,True,True
25037,CHACO,Soja total,Zona 15,9,2019.0,351.57000000000005,False,True,True,1038828.0,False,True,True
25038,CHACO,Soja total,Zona 15,10,2015.0,299.84000000000003,False,True,True,1191340.0,False,True,True
25039,CHACO,Soja total,Zona 15,10,2016.0,362.27,False,False,False,1020146.0,False,True,True
25040,CHACO,Soja total,Zona 15,10,2017.0,446.1,False,True,False,1414659.0,False,True,True
25041,CHACO,Soja total,Zona 15,10,2018.0,151.81,False,False,False,1064920.0,False,True,True
25042,CHACO,Soja total,Zona 15,10,2019.0,489.84000000000003,False,True,True,1038828.0,False,True,True
25043,CHACO,Soja total,Zona 15,11,2015.0,198.67000000000002,False,True,True,1191340.0,False,True,True
25044,CHACO,Soja total,Zona 15,11,2016.0,546.8,False,False,False,1020146.0,False,True,True
25045,CHACO,Soja total,Zona 15,11,2017.0,301.22,False,True,False,1414659.0,False,True,True
25046,CHACO,Soja total,Zona 15,11,2018.0,173.57,False,False,False,1064920.0,False,True,True
