,Cultivo,Ano,Origen,Destino,Cantidad
0,Maiz,2015,Buenos Aires,B.Blanca,0.7654035199999999
1,Maiz,2016,Buenos Aires,B.Blanca,1.7046780900000003
2,Maiz,2017,Buenos Aires,B.Blanca,1.47864984
3,Maiz,2018,Buenos Aires,B.Blanca,1.4141174100000002
4,Maiz,2019,Buenos Aires,B.Blanca,2.4978749900000006
5,Maiz,2020,Buenos Aires,B.Blanca,0.827688
6,Maiz,2015,Buenos Aires,Bs As,0.22462024000000003
7,Maiz,2016,Buenos Aires,Bs As,0.11902857000000003
8,Maiz,2017,Buenos Aires,Bs As,0.13664557000000005
9,Maiz,2018,Buenos Aires,Bs As,0.14736006000000001
10,Maiz,2019,Buenos Aires,Bs As,0.08338282000000001
11,Maiz,2020,Buenos Aires,Bs As,0.00549
12,Maiz,2015,Buenos Aires,Cordoba,0.00014453
13,Maiz,2016,Buenos Aires,Cordoba,0.00017166
14,Maiz,2018,Buenos Aires,Cordoba,0.002227
15,Maiz,2019,Buenos Aires,Cordoba,0.002525
16,Maiz,2015,Buenos Aires,Quequen,0.29162795
17,Maiz,2016,Buenos Aires,Quequen,0.92260282
18,Maiz,2017,Buenos Aires,Quequen,0.6884915100000001
19,Maiz,2018,Buenos Aires,Quequen,0.8454822099999997
20,Maiz,2019,Buenos Aires,Quequen,1.2451773699999997
21,Maiz,2020,Buenos Aires,Quequen,0.52745722
22,Maiz,2015,Buenos Aires,Resto del País,0.0011208099999999999
23,Maiz,2016,Buenos Aires,Resto del País,0.0006952600000000002
24,Maiz,2017,Buenos Aires,Resto del País,0.00129534
25,Maiz,2018,Buenos Aires,Resto del País,0.00021746
26,Maiz,2019,Buenos Aires,Resto del País,0.001
27,Maiz,2015,Buenos Aires,Rosario N,0.31787913
28,Maiz,2016,Buenos Aires,Rosario N,0.50553906
29,Maiz,2017,Buenos Aires,Rosario N,0.4295813000000001
30,Maiz,2018,Buenos Aires,Rosario N,0.3438201199999999
31,Maiz,2019,Buenos Aires,Rosario N,0.69375922
32,Maiz,2020,Buenos Aires,Rosario N,0.33343306000000006
33,Maiz,2015,Buenos Aires,Rosario S,0.5438703899999999
34,Maiz,2016,Buenos Aires,Rosario S,0.8475711500000004
35,Maiz,2017,Buenos Aires,Rosario S,0.9738111200000001
36,Maiz,2018,Buenos Aires,Rosario S,0.89553896
37,Maiz,2019,Buenos Aires,Rosario S,1.2874561599999996
38,Maiz,2020,Buenos Aires,Rosario S,0.66043944
39,Maiz,2022,Buenos Aires,Rosario S,0.0002
40,Maiz,2015,Buenos Aires,Zona 1,0.00210312
41,Maiz,2016,Buenos Aires,Zona 1,0.00037
42,Maiz,2017,Buenos Aires,Zona 1,0.0001754
43,Maiz,2018,Buenos Aires,Zona 1,0.00024
44,Maiz,2019,Buenos Aires,Zona 1,2.3e-05
45,Maiz,2015,Buenos Aires,Zona 10,0.00078
46,Maiz,2016,Buenos Aires,Zona 10,0.00038452000000000007
47,Maiz,2017,Buenos Aires,Zona 10,0.00190352
48,Maiz,2018,Buenos Aires,Zona 10,0.00989691
49,Maiz,2019,Buenos Aires,Zona 10,0.009328519999999998
50,Maiz,2020,Buenos Aires,Zona 10,0.00055
51,Maiz,2015,Buenos Aires,Zona 11,0.00352879
52,Maiz,2016,Buenos Aires,Zona 11,0.0025918200000000003
53,Maiz,2017,Buenos Aires,Zona 11,0.01049498
54,Maiz,2018,Buenos Aires,Zona 11,0.03091786
55,Maiz,2019,Buenos Aires,Zona 11,0.026284780000000004
56,Maiz,2020,Buenos Aires,Zona 11,0.004619
57,Maiz,2015,Buenos Aires,Zona 12,0.02941386
58,Maiz,2016,Buenos Aires,Zona 12,0.0796924
59,Maiz,2017,Buenos Aires,Zona 12,0.08117144999999999
60,Maiz,2018,Buenos Aires,Zona 12,0.01584501
61,Maiz,2019,Buenos Aires,Zona 12,0.052950800000000006
62,Maiz,2020,Buenos Aires,Zona 12,0.041345
63,Maiz,2015,Buenos Aires,Zona 13,0.012144050000000002
64,Maiz,2016,Buenos Aires,Zona 13,0.06580406999999999
65,Maiz,2017,Buenos Aires,Zona 13,0.01866129
66,Maiz,2018,Buenos Aires,Zona 13,0.022477260000000002
67,Maiz,2019,Buenos Aires,Zona 13,0.00682996
68,Maiz,2015,Buenos Aires,Zona 14,0.01921039
69,Maiz,2016,Buenos Aires,Zona 14,0.04277832
70,Maiz,2017,Buenos Aires,Zona 14,0.01568795
71,Maiz,2018,Buenos Aires,Zona 14,0.01199565
72,Maiz,2019,Buenos Aires,Zona 14,0.012560120000000001
73,Maiz,2020,Buenos Aires,Zona 14,0.033858
74,Maiz,2017,Buenos Aires,Zona 15,0.0005419
75,Maiz,2018,Buenos Aires,Zona 15,0.00023009999999999998
76,Maiz,2019,Buenos Aires,Zona 15,0.00036895
77,Maiz,2015,Buenos Aires,Zona 16,0.00042
78,Maiz,2016,Buenos Aires,Zona 16,0.000285
79,Maiz,2017,Buenos Aires,Zona 16,0.00457029
80,Maiz,2015,Buenos Aires,Zona 17,0.0003
81,Maiz,2016,Buenos Aires,Zona 17,0.00651
82,Maiz,2017,Buenos Aires,Zona 17,0.025
83,Maiz,2018,Buenos Aires,Zona 17,0.00603
84,Maiz,2019,Buenos Aires,Zona 17,0.0033294
85,Maiz,2015,Buenos Aires,Zona 18,0.00135
86,Maiz,2016,Buenos Aires,Zona 18,0.00280313
87,Maiz,2017,Buenos Aires,Zona 18,0.00199
88,Maiz,2018,Buenos Aires,Zona 18,0.000908
89,Maiz,2019,Buenos Aires,Zona 18,0.0006
90,Maiz,2020,Buenos Aires,Zona 18,0.00014019
91,Maiz,2015,Buenos Aires,Zona 2,0.039738350000000006
92,Maiz,2016,Buenos Aires,Zona 2,0.06427138
93,Maiz,2017,Buenos Aires,Zona 2,0.06103626000000001
94,Maiz,2018,Buenos Aires,Zona 2,0.03580724
95,Maiz,2019,Buenos Aires,Zona 2,0.04360291
96,Maiz,2020,Buenos Aires,Zona 2,0.001154
97,Maiz,2015,Buenos Aires,Zona 3,0.023248150000000006
98,Maiz,2016,Buenos Aires,Zona 3,0.0639837
99,Maiz,2017,Buenos Aires,Zona 3,0.039271379999999995
100,Maiz,2018,Buenos Aires,Zona 3,0.042900629999999995
101,Maiz,2019,Buenos Aires,Zona 3,0.08144322999999998
102,Maiz,2020,Buenos Aires,Zona 3,0.025333380000000003
103,Maiz,2015,Buenos Aires,Zona 4,0.11228224000000003
104,Maiz,2016,Buenos Aires,Zona 4,0.11221840000000004
105,Maiz,2017,Buenos Aires,Zona 4,0.17235593
106,Maiz,2018,Buenos Aires,Zona 4,0.13234711999999998
107,Maiz,2019,Buenos Aires,Zona 4,0.13796372
108,Maiz,2020,Buenos Aires,Zona 4,0.0069873
109,Maiz,2015,Buenos Aires,Zona 5,0.6149081999999998
110,Maiz,2016,Buenos Aires,Zona 5,0.55269155
111,Maiz,2017,Buenos Aires,Zona 5,1.04384986
112,Maiz,2018,Buenos Aires,Zona 5,0.9106732200000002
113,Maiz,2019,Buenos Aires,Zona 5,1.0385394300000002
114,Maiz,2020,Buenos Aires,Zona 5,0.17846324
115,Maiz,2015,Buenos Aires,Zona 6,0.8215474700000001
116,Maiz,2016,Buenos Aires,Zona 6,0.8516017300000002
117,Maiz,2017,Buenos Aires,Zona 6,0.65461973
118,Maiz,2018,Buenos Aires,Zona 6,0.5981262100000001
119,Maiz,2019,Buenos Aires,Zona 6,0.8437431599999998
120,Maiz,2020,Buenos Aires,Zona 6,0.27416856
121,Maiz,2021,Buenos Aires,Zona 6,0.00072
122,Maiz,2015,Buenos Aires,Zona 7,0.7005618699999997
123,Maiz,2016,Buenos Aires,Zona 7,0.70567315
124,Maiz,2017,Buenos Aires,Zona 7,0.30833428999999996
125,Maiz,2018,Buenos Aires,Zona 7,0.20645832000000003
126,Maiz,2019,Buenos Aires,Zona 7,0.28126671
127,Maiz,2020,Buenos Aires,Zona 7,0.07331823
128,Maiz,2015,Buenos Aires,Zona 8,0.023525970000000007
129,Maiz,2016,Buenos Aires,Zona 8,0.023940140000000002
130,Maiz,2017,Buenos Aires,Zona 8,0.01935964
131,Maiz,2018,Buenos Aires,Zona 8,0.02819896
132,Maiz,2019,Buenos Aires,Zona 8,0.03186568000000001
133,Maiz,2020,Buenos Aires,Zona 8,0.0034
134,Maiz,2015,Buenos Aires,Zona 9,0.00771915
135,Maiz,2016,Buenos Aires,Zona 9,0.0035706899999999988
136,Maiz,2017,Buenos Aires,Zona 9,0.00268013
137,Maiz,2018,Buenos Aires,Zona 9,0.00262989
138,Maiz,2019,Buenos Aires,Zona 9,0.0112056
139,Maiz,2020,Buenos Aires,Zona 9,0.00018
140,Soja,2015,Buenos Aires,B.Blanca,1.9795737299999998
141,Soja,2016,Buenos Aires,B.Blanca,1.9175969200000005
142,Soja,2017,Buenos Aires,B.Blanca,1.4679502599999998
143,Soja,2018,Buenos Aires,B.Blanca,0.8437878899999999
144,Soja,2019,Buenos Aires,B.Blanca,1.8272748099999998
145,Soja,2020,Buenos Aires,B.Blanca,0.51371825
146,Soja,2015,Buenos Aires,Bs As,0.020795380000000002
147,Soja,2016,Buenos Aires,Bs As,0.016054330000000002
148,Soja,2017,Buenos Aires,Bs As,0.0169622
149,Soja,2018,Buenos Aires,Bs As,0.007613440000000001
150,Soja,2019,Buenos Aires,Bs As,0.0086557
151,Soja,2020,Buenos Aires,Bs As,9e-05
152,Soja,2016,Buenos Aires,Cordoba,9.134e-05
153,Soja,2015,Buenos Aires,Quequen,2.21720772
154,Soja,2016,Buenos Aires,Quequen,2.1797220399999997
155,Soja,2017,Buenos Aires,Quequen,1.6080026399999996
156,Soja,2018,Buenos Aires,Quequen,1.08949958
157,Soja,2019,Buenos Aires,Quequen,1.4931181199999999
158,Soja,2020,Buenos Aires,Quequen,0.41623664
159,Soja,2017,Buenos Aires,Resto del País,9e-05
160,Soja,2015,Buenos Aires,Rosario N,1.6107154799999996
161,Soja,2016,Buenos Aires,Rosario N,2.00858677
162,Soja,2017,Buenos Aires,Rosario N,1.3243630599999996
163,Soja,2018,Buenos Aires,Rosario N,1.6330364599999998
164,Soja,2019,Buenos Aires,Rosario N,1.9039681
165,Soja,2020,Buenos Aires,Rosario N,0.38461679000000004
166,Soja,2021,Buenos Aires,Rosario N,0.001854
167,Soja,2015,Buenos Aires,Rosario S,2.28879588
168,Soja,2016,Buenos Aires,Rosario S,2.759334850000001
169,Soja,2017,Buenos Aires,Rosario S,2.21744069
170,Soja,2018,Buenos Aires,Rosario S,1.5058343399999998
171,Soja,2019,Buenos Aires,Rosario S,1.68712708
172,Soja,2020,Buenos Aires,Rosario S,0.53675125
173,Soja,2022,Buenos Aires,Rosario S,0.0006
174,Soja,2015,Buenos Aires,Zona 1,0.0029686200000000012
175,Soja,2015,Buenos Aires,Zona 10,0.011209060000000002
176,Soja,2016,Buenos Aires,Zona 10,0.003509199999999999
177,Soja,2017,Buenos Aires,Zona 10,0.0068701
178,Soja,2018,Buenos Aires,Zona 10,0.005367630000000001
179,Soja,2019,Buenos Aires,Zona 10,0.014126740000000004
180,Soja,2015,Buenos Aires,Zona 11,0.01133485
181,Soja,2016,Buenos Aires,Zona 11,0.0020878399999999997
182,Soja,2017,Buenos Aires,Zona 11,0.017125359999999996
183,Soja,2018,Buenos Aires,Zona 11,0.01445264
184,Soja,2019,Buenos Aires,Zona 11,0.01485467
185,Soja,2015,Buenos Aires,Zona 12,0.11441790000000002
186,Soja,2016,Buenos Aires,Zona 12,0.41637177000000003
187,Soja,2017,Buenos Aires,Zona 12,0.41006957999999993
188,Soja,2018,Buenos Aires,Zona 12,0.31380790999999997
189,Soja,2019,Buenos Aires,Zona 12,0.26573132999999993
190,Soja,2020,Buenos Aires,Zona 12,0.029268
191,Soja,2015,Buenos Aires,Zona 13,0.13544351999999998
192,Soja,2016,Buenos Aires,Zona 13,0.18533418
193,Soja,2017,Buenos Aires,Zona 13,0.14367964
194,Soja,2018,Buenos Aires,Zona 13,0.10037102
195,Soja,2019,Buenos Aires,Zona 13,0.28666813
196,Soja,2020,Buenos Aires,Zona 13,0.11269781
197,Soja,2015,Buenos Aires,Zona 14,0.07071582000000001
198,Soja,2016,Buenos Aires,Zona 14,0.10495829
199,Soja,2017,Buenos Aires,Zona 14,0.07128518999999998
200,Soja,2018,Buenos Aires,Zona 14,0.031695850000000005
201,Soja,2019,Buenos Aires,Zona 14,0.034989780000000005
202,Soja,2020,Buenos Aires,Zona 14,0.012495
203,Soja,2015,Buenos Aires,Zona 15,0.00146423
204,Soja,2016,Buenos Aires,Zona 15,0.0008124400000000002
205,Soja,2017,Buenos Aires,Zona 15,0.000705
206,Soja,2018,Buenos Aires,Zona 15,0.001184
207,Soja,2015,Buenos Aires,Zona 16,0.00015
208,Soja,2017,Buenos Aires,Zona 16,0.00157463
209,Soja,2018,Buenos Aires,Zona 16,0.00036
210,Soja,2019,Buenos Aires,Zona 16,6e-05
211,Soja,2015,Buenos Aires,Zona 17,6e-05
212,Soja,2016,Buenos Aires,Zona 17,0.00180797
213,Soja,2017,Buenos Aires,Zona 17,0.0012
214,Soja,2018,Buenos Aires,Zona 17,0.00012
215,Soja,2019,Buenos Aires,Zona 17,0.00802362
216,Soja,2020,Buenos Aires,Zona 17,0.0054
217,Soja,2015,Buenos Aires,Zona 18,0.00044448
218,Soja,2016,Buenos Aires,Zona 18,0.00196951
219,Soja,2017,Buenos Aires,Zona 18,0.00429938
220,Soja,2018,Buenos Aires,Zona 18,0.00126651
221,Soja,2019,Buenos Aires,Zona 18,0.004806
222,Soja,2020,Buenos Aires,Zona 18,0.00032666000000000005
223,Soja,2015,Buenos Aires,Zona 2,0.031233870000000004
224,Soja,2016,Buenos Aires,Zona 2,0.12135302
225,Soja,2017,Buenos Aires,Zona 2,0.08869144
226,Soja,2018,Buenos Aires,Zona 2,0.025232739999999997
227,Soja,2019,Buenos Aires,Zona 2,0.03203461
228,Soja,2020,Buenos Aires,Zona 2,0.0020944899999999996
229,Soja,2015,Buenos Aires,Zona 3,0.0594568
230,Soja,2016,Buenos Aires,Zona 3,0.11563244000000002
231,Soja,2017,Buenos Aires,Zona 3,0.06389641000000001
232,Soja,2018,Buenos Aires,Zona 3,0.07968798
233,Soja,2019,Buenos Aires,Zona 3,0.18457488000000002
234,Soja,2020,Buenos Aires,Zona 3,0.047946
235,Soja,2015,Buenos Aires,Zona 4,0.08142094999999998
236,Soja,2016,Buenos Aires,Zona 4,0.08499552999999999
237,Soja,2017,Buenos Aires,Zona 4,0.14024951000000002
238,Soja,2018,Buenos Aires,Zona 4,0.07198345999999999
239,Soja,2019,Buenos Aires,Zona 4,0.05614713999999998
240,Soja,2020,Buenos Aires,Zona 4,0.005677
241,Soja,2015,Buenos Aires,Zona 5,1.1837304899999999
242,Soja,2016,Buenos Aires,Zona 5,0.97700879
243,Soja,2017,Buenos Aires,Zona 5,0.9387166800000001
244,Soja,2018,Buenos Aires,Zona 5,0.5523412499999999
245,Soja,2019,Buenos Aires,Zona 5,0.9892101200000003
246,Soja,2020,Buenos Aires,Zona 5,0.42731521
247,Soja,2015,Buenos Aires,Zona 6,1.2898138500000003
248,Soja,2016,Buenos Aires,Zona 6,1.3494418900000003
249,Soja,2017,Buenos Aires,Zona 6,0.8762210600000001
250,Soja,2018,Buenos Aires,Zona 6,0.5157712199999999
251,Soja,2019,Buenos Aires,Zona 6,0.5824135599999999
252,Soja,2020,Buenos Aires,Zona 6,0.06559393
253,Soja,2015,Buenos Aires,Zona 7,1.7735969600000001
254,Soja,2016,Buenos Aires,Zona 7,1.9261489599999992
255,Soja,2017,Buenos Aires,Zona 7,1.00931084
256,Soja,2018,Buenos Aires,Zona 7,0.5628684399999999
257,Soja,2019,Buenos Aires,Zona 7,0.4917333300000001
258,Soja,2020,Buenos Aires,Zona 7,0.0665265
259,Soja,2015,Buenos Aires,Zona 8,0.17754416999999997
260,Soja,2016,Buenos Aires,Zona 8,0.16957711999999997
261,Soja,2017,Buenos Aires,Zona 8,0.15150100000000002
262,Soja,2018,Buenos Aires,Zona 8,0.14676199000000004
263,Soja,2019,Buenos Aires,Zona 8,0.19942830000000006
264,Soja,2020,Buenos Aires,Zona 8,0.00888061
265,Soja,2015,Buenos Aires,Zona 9,0.07437254999999998
266,Soja,2016,Buenos Aires,Zona 9,0.012697440000000003
267,Soja,2017,Buenos Aires,Zona 9,0.00396374
268,Soja,2018,Buenos Aires,Zona 9,0.00500936
269,Soja,2019,Buenos Aires,Zona 9,0.0046768700000000005
270,Trigo,2015,Buenos Aires,B.Blanca,0.8103427200000001
271,Trigo,2016,Buenos Aires,B.Blanca,2.13872346
272,Trigo,2017,Buenos Aires,B.Blanca,2.2373526800000003
273,Trigo,2018,Buenos Aires,B.Blanca,1.5878034500000007
274,Trigo,2019,Buenos Aires,B.Blanca,1.98415
275,Trigo,2020,Buenos Aires,B.Blanca,0.59595502
276,Trigo,2021,Buenos Aires,B.Blanca,0.0003
277,Trigo,2015,Buenos Aires,Bs As,0.75665868
278,Trigo,2016,Buenos Aires,Bs As,0.58718501
279,Trigo,2017,Buenos Aires,Bs As,0.8325049700000001
280,Trigo,2018,Buenos Aires,Bs As,0.54242335
281,Trigo,2019,Buenos Aires,Bs As,0.65636771
282,Trigo,2020,Buenos Aires,Bs As,0.02397342
283,Trigo,2015,Buenos Aires,Cordoba,0.00021132
284,Trigo,2016,Buenos Aires,Cordoba,0.00155526
285,Trigo,2017,Buenos Aires,Cordoba,0.00039
286,Trigo,2018,Buenos Aires,Cordoba,0.0009488600000000002
287,Trigo,2019,Buenos Aires,Cordoba,0.007083879999999999
288,Trigo,2015,Buenos Aires,Quequen,0.44179457000000005
289,Trigo,2016,Buenos Aires,Quequen,1.1506425299999996
290,Trigo,2017,Buenos Aires,Quequen,1.1111752500000003
291,Trigo,2018,Buenos Aires,Quequen,0.9584075999999999
292,Trigo,2019,Buenos Aires,Quequen,1.1478336800000006
293,Trigo,2020,Buenos Aires,Quequen,0.5759782
294,Trigo,2015,Buenos Aires,Rosario N,0.10571808000000002
295,Trigo,2016,Buenos Aires,Rosario N,0.1443363
296,Trigo,2017,Buenos Aires,Rosario N,0.20326752
297,Trigo,2018,Buenos Aires,Rosario N,0.21451047999999995
298,Trigo,2019,Buenos Aires,Rosario N,0.4078869
299,Trigo,2020,Buenos Aires,Rosario N,0.10457
300,Trigo,2015,Buenos Aires,Rosario S,0.09093011999999998
301,Trigo,2016,Buenos Aires,Rosario S,0.30815481000000006
302,Trigo,2017,Buenos Aires,Rosario S,0.5001678699999998
303,Trigo,2018,Buenos Aires,Rosario S,0.48801040000000007
304,Trigo,2019,Buenos Aires,Rosario S,0.7486904499999998
305,Trigo,2020,Buenos Aires,Rosario S,0.178801
306,Trigo,2021,Buenos Aires,Rosario S,0.000748
307,Trigo,2015,Buenos Aires,Zona 1,0.0029508600000000005
308,Trigo,2016,Buenos Aires,Zona 1,0.0020498400000000003
309,Trigo,2015,Buenos Aires,Zona 10,0.00125445
310,Trigo,2016,Buenos Aires,Zona 10,0.0015301400000000001
311,Trigo,2017,Buenos Aires,Zona 10,0.0017226199999999998
312,Trigo,2018,Buenos Aires,Zona 10,0.0032525200000000005
313,Trigo,2019,Buenos Aires,Zona 10,0.00855634
314,Trigo,2015,Buenos Aires,Zona 11,0.0006578999999999999
315,Trigo,2016,Buenos Aires,Zona 11,0.0023155
316,Trigo,2017,Buenos Aires,Zona 11,0.01677014
317,Trigo,2018,Buenos Aires,Zona 11,0.00578
318,Trigo,2019,Buenos Aires,Zona 11,0.006007879999999999
319,Trigo,2015,Buenos Aires,Zona 12,0.005087889999999999
320,Trigo,2016,Buenos Aires,Zona 12,0.057722840000000004
321,Trigo,2017,Buenos Aires,Zona 12,0.053989550000000004
322,Trigo,2018,Buenos Aires,Zona 12,0.01733816
323,Trigo,2019,Buenos Aires,Zona 12,0.006169610000000001
324,Trigo,2020,Buenos Aires,Zona 12,0.00177
325,Trigo,2015,Buenos Aires,Zona 13,0.0033525900000000003
326,Trigo,2016,Buenos Aires,Zona 13,0.04220586
327,Trigo,2017,Buenos Aires,Zona 13,0.035106729999999996
328,Trigo,2018,Buenos Aires,Zona 13,0.03585575
329,Trigo,2019,Buenos Aires,Zona 13,0.05129521
330,Trigo,2020,Buenos Aires,Zona 13,0.00656
331,Trigo,2015,Buenos Aires,Zona 14,0.03127452
332,Trigo,2016,Buenos Aires,Zona 14,0.02790907
333,Trigo,2017,Buenos Aires,Zona 14,0.016744870000000002
334,Trigo,2018,Buenos Aires,Zona 14,0.0064664
335,Trigo,2019,Buenos Aires,Zona 14,0.021223440000000003
336,Trigo,2020,Buenos Aires,Zona 14,0.01355
337,Trigo,2018,Buenos Aires,Zona 15,0.0008
338,Trigo,2019,Buenos Aires,Zona 15,8.4e-05
339,Trigo,2015,Buenos Aires,Zona 16,0.0004
340,Trigo,2016,Buenos Aires,Zona 16,0.0045778500000000005
341,Trigo,2017,Buenos Aires,Zona 16,0.00111
342,Trigo,2018,Buenos Aires,Zona 16,0.00684212
343,Trigo,2019,Buenos Aires,Zona 16,0.00029519999999999997
344,Trigo,2015,Buenos Aires,Zona 17,0.00477032
345,Trigo,2019,Buenos Aires,Zona 17,0.00102
346,Trigo,2015,Buenos Aires,Zona 18,0.00018429999999999998
347,Trigo,2016,Buenos Aires,Zona 18,0.00090768
348,Trigo,2017,Buenos Aires,Zona 18,0.00021386000000000002
349,Trigo,2018,Buenos Aires,Zona 18,0.00024
350,Trigo,2019,Buenos Aires,Zona 18,0.00127137
351,Trigo,2020,Buenos Aires,Zona 18,0.000668
352,Trigo,2015,Buenos Aires,Zona 2,0.21753841000000002
353,Trigo,2016,Buenos Aires,Zona 2,0.24321597999999997
354,Trigo,2017,Buenos Aires,Zona 2,0.19597002000000002
355,Trigo,2018,Buenos Aires,Zona 2,0.15613950000000004
356,Trigo,2019,Buenos Aires,Zona 2,0.12138965999999995
357,Trigo,2020,Buenos Aires,Zona 2,0.00122
358,Trigo,2015,Buenos Aires,Zona 3,0.4908677999999999
359,Trigo,2016,Buenos Aires,Zona 3,0.4537946
360,Trigo,2017,Buenos Aires,Zona 3,0.23621490999999997
361,Trigo,2018,Buenos Aires,Zona 3,0.29494008
362,Trigo,2019,Buenos Aires,Zona 3,0.32671449
363,Trigo,2020,Buenos Aires,Zona 3,0.065145
364,Trigo,2015,Buenos Aires,Zona 4,0.20234533000000002
365,Trigo,2016,Buenos Aires,Zona 4,0.16907944999999996
366,Trigo,2017,Buenos Aires,Zona 4,0.13483139000000002
367,Trigo,2018,Buenos Aires,Zona 4,0.11028632000000001
368,Trigo,2019,Buenos Aires,Zona 4,0.15005364999999998
369,Trigo,2020,Buenos Aires,Zona 4,0.006598
370,Trigo,2015,Buenos Aires,Zona 5,0.3624920400000001
371,Trigo,2016,Buenos Aires,Zona 5,0.7140616600000002
372,Trigo,2017,Buenos Aires,Zona 5,0.5856950200000001
373,Trigo,2018,Buenos Aires,Zona 5,0.6892133
374,Trigo,2019,Buenos Aires,Zona 5,0.8463284399999997
375,Trigo,2020,Buenos Aires,Zona 5,0.118474
376,Trigo,2015,Buenos Aires,Zona 6,0.7108274200000002
377,Trigo,2016,Buenos Aires,Zona 6,0.66510747
378,Trigo,2017,Buenos Aires,Zona 6,0.7726670299999998
379,Trigo,2018,Buenos Aires,Zona 6,0.72248005
380,Trigo,2019,Buenos Aires,Zona 6,0.7086763599999999
381,Trigo,2020,Buenos Aires,Zona 6,0.04666422
382,Trigo,2015,Buenos Aires,Zona 7,0.29201267999999997
383,Trigo,2016,Buenos Aires,Zona 7,0.29683694
384,Trigo,2017,Buenos Aires,Zona 7,0.6974560800000001
385,Trigo,2018,Buenos Aires,Zona 7,0.17971914000000003
386,Trigo,2019,Buenos Aires,Zona 7,0.21300017
387,Trigo,2020,Buenos Aires,Zona 7,0.00313
388,Trigo,2015,Buenos Aires,Zona 8,0.01633628
389,Trigo,2016,Buenos Aires,Zona 8,0.020998390000000002
390,Trigo,2017,Buenos Aires,Zona 8,0.02168236
391,Trigo,2018,Buenos Aires,Zona 8,0.02749837
392,Trigo,2019,Buenos Aires,Zona 8,0.036493489999999996
393,Trigo,2015,Buenos Aires,Zona 9,0.060644630000000005
394,Trigo,2016,Buenos Aires,Zona 9,0.06387839000000001
395,Trigo,2017,Buenos Aires,Zona 9,0.013563219999999999
396,Trigo,2018,Buenos Aires,Zona 9,0.01495227
397,Trigo,2019,Buenos Aires,Zona 9,0.03154896
398,Trigo,2020,Buenos Aires,Zona 9,0.0004
399,Maiz,2018,Catamarca,B.Blanca,0.0005
400,Maiz,2019,Catamarca,B.Blanca,0.00036
401,Maiz,2015,Catamarca,Cordoba,0.00039069
402,Maiz,2016,Catamarca,Cordoba,0.0010133400000000002
403,Maiz,2017,Catamarca,Cordoba,0.00025703
404,Maiz,2018,Catamarca,Cordoba,0.00139
405,Maiz,2019,Catamarca,Cordoba,0.00171
406,Maiz,2016,Catamarca,Resto del País,0.00042
407,Maiz,2017,Catamarca,Resto del País,0.00045
408,Maiz,2019,Catamarca,Resto del País,0.00237
409,Maiz,2015,Catamarca,Rosario N,2.9579999999999998e-05
410,Maiz,2016,Catamarca,Rosario N,0.008251610000000001
411,Maiz,2017,Catamarca,Rosario N,0.00152619
412,Maiz,2018,Catamarca,Rosario N,0.00619375
413,Maiz,2019,Catamarca,Rosario N,0.00745251
414,Maiz,2020,Catamarca,Rosario N,0.00172
415,Maiz,2015,Catamarca,Rosario S,0.00168
416,Maiz,2016,Catamarca,Rosario S,0.00102
417,Maiz,2017,Catamarca,Rosario S,0.0015699599999999998
418,Maiz,2018,Catamarca,Rosario S,0.00039
419,Maiz,2019,Catamarca,Rosario S,0.0031423
420,Maiz,2017,Catamarca,Zona 10,9.5e-05
421,Maiz,2015,Catamarca,Zona 11,0.0007660599999999999
422,Maiz,2016,Catamarca,Zona 11,0.00116918
423,Maiz,2017,Catamarca,Zona 11,0.0006237699999999999
424,Maiz,2018,Catamarca,Zona 11,0.011765620000000001
425,Maiz,2019,Catamarca,Zona 11,0.00665073
426,Maiz,2015,Catamarca,Zona 12,0.00035982
427,Maiz,2016,Catamarca,Zona 12,0.0005027699999999999
428,Maiz,2019,Catamarca,Zona 12,0.00036061000000000003
429,Maiz,2015,Catamarca,Zona 13,0.00021
430,Maiz,2016,Catamarca,Zona 13,0.00116
431,Maiz,2017,Catamarca,Zona 13,0.0011
432,Maiz,2018,Catamarca,Zona 13,0.00072
433,Maiz,2019,Catamarca,Zona 13,0.0005
434,Maiz,2016,Catamarca,Zona 14,0.0005
435,Maiz,2017,Catamarca,Zona 14,0.00021
436,Maiz,2019,Catamarca,Zona 14,0.0015133199999999996
437,Maiz,2015,Catamarca,Zona 16,0.00199257
438,Maiz,2016,Catamarca,Zona 16,0.00204399
439,Maiz,2017,Catamarca,Zona 16,0.003947
440,Maiz,2018,Catamarca,Zona 16,0.0034232899999999994
441,Maiz,2019,Catamarca,Zona 16,0.0021810799999999997
442,Maiz,2020,Catamarca,Zona 16,0.0005
443,Maiz,2016,Catamarca,Zona 17,0.00031551999999999996
444,Maiz,2016,Catamarca,Zona 18,0.0014051899999999997
445,Maiz,2017,Catamarca,Zona 18,0.0004044
446,Maiz,2018,Catamarca,Zona 18,0.0005232300000000001
447,Maiz,2019,Catamarca,Zona 18,2.74e-06
448,Maiz,2017,Catamarca,Zona 5,0.00014618
449,Maiz,2018,Catamarca,Zona 6,6e-05
450,Maiz,2015,Catamarca,Zona 8,0.00168
451,Maiz,2017,Catamarca,Zona 8,0.00012
452,Maiz,2018,Catamarca,Zona 8,8.520999999999999e-05
453,Maiz,2019,Catamarca,Zona 8,0.00014848
454,Maiz,2015,Catamarca,Zona 9,0.0011
